x__0,x__1,x__2,label_id,label_id'__0,label_id'__1,label_id'__2,label_id'__3,label_id'__4
0.008000,0.008000,0.996000,3,-2.1842198,-2.4008946,-1.3583965,4.3763595,-5.199999
0.960000,0.028000,0.200000,2,-3.427899,-7.0023885,4.359646,-2.2991,-2.196333
0.008000,0.004000,0.992000,3,-2.1678548,-2.3982186,-1.3522403,4.3643794,-5.186141
-0.060000,0.728000,-0.728000,4,-6.1560187,-2.0388422,-1.7797482,-5.311954,4.5395966
-0.060000,0.732000,-0.728000,4,-6.1812124,-2.0412247,-1.7800975,-5.3123674,4.547034
-0.064000,0.732000,-0.728000,4,-6.172461,-2.0169737,-1.7994165,-5.301329,4.542855
-0.060000,0.732000,-0.728000,4,-6.1812124,-2.0412247,-1.7800975,-5.3123674,4.547034
0.956000,0.028000,0.212000,2,-3.4174638,-6.9724174,4.3401594,-2.215757,-2.2574127
-0.056000,-1.036000,-0.032000,0,4.703471,-2.003037,-1.3576696,-1.3661286,-2.1201518
-1.084000,0.008000,0.008000,1,-2.3472567,4.543508,-4.2684536,-1.4446394,-1.8508283
-0.060000,0.724000,-0.732000,4,-6.129197,-2.0439157,-1.779305,-5.330846,4.551058
-0.064000,0.724000,-0.724000,4,-6.1234827,-2.0044568,-1.7971591,-5.281462,4.508732
-0.052000,-1.028000,-0.028000,0,4.685558,-2.0102427,-1.3469323,-1.3403931,-2.1180105
0.012000,0.004000,1.000000,3,-2.1769495,-2.4313161,-1.3499273,4.397046,-5.21251
0.960000,0.028000,0.212000,2,-3.4278874,-6.993349,4.3606014,-2.2258043,-2.2578256
-1.084000,0.004000,0.004000,1,-2.3259127,4.5330005,-4.2647886,-1.4574736,-1.8471638
0.956000,0.024000,0.204000,2,-3.3918839,-6.976351,4.3392286,-2.2642164,-2.223139
0.960000,0.032000,0.200000,2,-3.448505,-7.0079656,4.3644753,-2.3014798,-2.1862807
-0.060000,-1.032000,-0.028000,0,4.6838956,-1.9896123,-1.3571887,-1.3580849,-2.1221287
0.012000,0.004000,0.996000,3,-2.1698868,-2.423858,-1.347808,4.3847346,-5.2000713
0.960000,0.032000,0.216000,2,-3.452445,-6.993078,4.3621855,-2.202166,-2.2709963
-1.088000,0.012000,-0.008000,1,-2.3580577,4.5414095,-4.2932224,-1.4796091,-1.8142258
-0.056000,0.728000,-0.728000,4,-6.164577,-2.062833,-1.7589792,-5.3232274,4.5434713
0.012000,0.004000,0.996000,3,-2.1698868,-2.423858,-1.347808,4.3847346,-5.2000713
-1.088000,0.012000,0.004000,1,-2.365511,4.5597267,-4.2822523,-1.4498813,-1.844785
-0.060000,0.732000,-0.728000,4,-6.1812124,-2.0412247,-1.7800975,-5.3123674,4.547034
-0.060000,0.724000,-0.728000,4,-6.1308255,-2.0364597,-1.779399,-5.3115396,4.5321584
0.008000,0.004000,0.992000,3,-2.1678548,-2.3982186,-1.3522403,4.3643794,-5.186141
-0.068000,0.728000,-0.736000,4,-6.136496,-2.0048742,-1.8133645,-5.331253,4.567585
0.016000,0.004000,0.996000,3,-2.1648207,-2.4415092,-1.3373592,4.39154,-5.2023306
0.004000,0.008000,1.000000,3,-2.1963122,-2.3901715,-1.3670676,4.3806267,-5.210946
0.952000,0.028000,0.216000,2,-3.4091477,-6.9495764,4.316639,-2.1810975,-2.2758567
0.004000,0.000000,1.004000,3,-2.1847687,-2.4071946,-1.3611131,4.393599,-5.2205467
-1.088000,0.004000,0.008000,1,-2.341882,4.546057,-4.2716455,-1.4518917,-1.8566777
0.012000,0.012000,0.996000,3,-2.1881804,-2.4160218,-1.3528295,4.382995,-5.202138
-1.092000,0.008000,0.004000,1,-2.3586898,4.564612,-4.282216,-1.4568558,-1.8536265
0.012000,0.004000,0.996000,3,-2.1698868,-2.423858,-1.347808,4.3847346,-5.2000713
0.944000,0.032000,0.208000,2,-3.4086373,-6.9165573,4.281886,-2.2116077,-2.2272885
0.008000,0.004000,0.996000,3,-2.174917,-2.4056766,-1.3543599,4.3766904,-5.19858
0.956000,0.032000,0.204000,2,-3.4390306,-6.983253,4.343542,-2.2665975,-2.207122
-0.056000,0.732000,-0.728000,4,-6.189771,-2.065215,-1.7593285,-5.3236413,4.550908
-0.064000,0.728000,-0.728000,4,-6.147144,-2.0144238,-1.7981362,-5.3010654,4.535221
0.012000,0.000000,1.000000,3,-2.167647,-2.4360983,-1.3458908,4.3973765,-5.2110915
-0.052000,-1.032000,-0.024000,0,4.691435,-2.0239758,-1.3448478,-1.3303102,-2.128402
0.008000,0.012000,0.996000,3,-2.1935227,-2.3961124,-1.3624337,4.3760285,-5.2014174
-0.060000,-1.032000,-0.028000,0,4.6838956,-1.9896123,-1.3571887,-1.3580849,-2.1221287
-0.068000,0.732000,-0.728000,4,-6.1658506,-1.9927304,-1.8149537,-5.2936897,4.5372677
-0.060000,0.728000,-0.728000,4,-6.1560187,-2.0388422,-1.7797482,-5.311954,4.5395966
-0.048000,-1.028000,-0.028000,0,4.678231,-2.0277665,-1.3382084,-1.3409457,-2.121543
0.960000,0.024000,0.196000,2,-3.4124243,-6.9961524,4.3498764,-2.3190951,-2.1894195
0.956000,0.020000,0.212000,2,-3.3730195,-6.9698825,4.329809,-2.213895,-2.2678351
-1.088000,0.000000,0.004000,1,-2.3205376,4.535549,-4.2679806,-1.4647256,-1.8530133
-0.064000,0.732000,-0.724000,4,-6.1741176,-2.0095549,-1.7997209,-5.281989,4.523999
-0.068000,0.724000,-0.724000,4,-6.117041,-1.980247,-1.8126262,-5.274022,4.5030894
0.960000,0.024000,0.208000,2,-3.4035578,-6.99399,4.3585052,-2.249486,-2.2441807
0.960000,0.020000,0.208000,2,-3.3813355,-6.9927235,4.3533297,-2.2485547,-2.2493923
0.956000,0.024000,0.204000,2,-3.3918839,-6.976351,4.3392286,-2.2642164,-2.223139
-0.056000,-1.032000,-0.032000,0,4.693513,-1.9968832,-1.3559144,-1.3632746,-2.1161034
-1.092000,0.004000,0.004000,1,-2.34404,4.5560017,-4.2782207,-1.4618692,-1.8556633
-0.052000,-1.040000,-0.032000,0,4.7183075,-2.0198216,-1.3574512,-1.3614037,-2.1246428
0.016000,0.008000,1.000000,3,-2.1805725,-2.4448583,-1.3418381,4.403499,-5.2158704
-0.060000,0.736000,-0.728000,4,-6.2064056,-2.0436065,-1.7804465,-5.312782,4.554472
-0.056000,0.736000,-0.724000,4,-6.216593,-2.0601416,-1.759772,-5.304749,4.539447
-0.052000,-1.032000,-0.028000,0,4.6982145,-2.014141,-1.3491335,-1.3447555,-2.119873
0.012000,0.004000,0.992000,3,-2.1628246,-2.4164,-1.3456887,4.3724236,-5.1876326
-0.060000,0.732000,-0.728000,4,-6.1812124,-2.0412247,-1.7800975,-5.3123674,4.547034
-0.060000,0.736000,-0.724000,4,-6.208034,-2.0361505,-1.7805406,-5.293476,4.535572
-0.056000,-1.032000,-0.028000,0,4.693327,-2.0035043,-1.351114,-1.3523309,-2.119436
-0.064000,0.732000,-0.728000,4,-6.172461,-2.0169737,-1.7994165,-5.301329,4.542855
-0.056000,0.732000,-0.724000,4,-6.1913996,-2.057759,-1.7594231,-5.304335,4.532009
-0.052000,-1.028000,-0.020000,0,4.6643815,-2.0244832,-1.3452199,-1.30842,-2.140336
0.012000,0.012000,0.992000,3,-2.1810212,-2.4098818,-1.3495125,4.3700957,-5.188998
-0.056000,-1.032000,-0.028000,0,4.693327,-2.0035043,-1.351114,-1.3523309,-2.119436
0.020000,0.004000,0.996000,3,-2.1673737,-2.457055,-1.3213334,4.388265,-5.2082047
-1.088000,0.004000,0.000000,1,-2.3280892,4.542917,-4.2714043,-1.4674549,-1.8461118
-0.068000,0.732000,-0.732000,4,-6.16387,-2.000084,-1.8147838,-5.3126483,4.5562305
-0.056000,-1.028000,-0.036000,0,4.6828923,-1.9848409,-1.3573046,-1.373445,-2.1075094
-0.048000,-1.040000,-0.032000,0,4.7169247,-2.0306878,-1.3530052,-1.361154,-2.1274908
-0.064000,-1.028000,-0.032000,0,4.6676598,-1.9650714,-1.3636355,-1.3731179,-2.1153972
-0.056000,-1.032000,-0.028000,0,4.693327,-2.0035043,-1.351114,-1.3523309,-2.119436
-0.072000,0.728000,-0.732000,4,-6.1354547,-1.9739919,-1.8275838,-5.30889,4.5418453
-1.088000,0.008000,0.004000,1,-2.3497205,4.5529594,-4.275711,-1.4546759,-1.8491818
0.012000,0.012000,1.000000,3,-2.1953387,-2.4221623,-1.3561463,4.3958936,-5.2152762
-0.068000,0.732000,-0.732000,4,-6.16387,-2.000084,-1.8147838,-5.3126483,4.5562305
-1.088000,0.000000,0.000000,1,-2.313632,4.5339947,-4.2678404,-1.4725056,-1.8477492
-0.056000,-1.028000,-0.028000,0,4.680315,-1.9951625,-1.3521118,-1.3482528,-2.117492
0.020000,0.008000,0.992000,3,-2.1692104,-2.4484825,-1.3189781,4.3739367,-5.19551
-1.080000,0.008000,0.000000,1,-2.3289804,4.5238147,-4.2662225,-1.4600439,-1.8303617
0.008000,0.008000,0.996000,3,-2.1842198,-2.4008946,-1.3583965,4.3763595,-5.199999
0.012000,0.004000,0.992000,3,-2.1628246,-2.4164,-1.3456887,4.3724236,-5.1876326
-0.056000,0.728000,-0.732000,4,-6.162948,-2.0702894,-1.7588854,-5.3425336,4.5623703
-0.052000,-1.028000,-0.024000,0,4.6757183,-2.0178924,-1.3454137,-1.3246942,-2.1286666
-0.056000,0.724000,-0.724000,4,-6.1410127,-2.0529947,-1.7587245,-5.303507,4.5171337
-1.092000,0.004000,0.008000,1,-2.3509455,4.557557,-4.278362,-1.4540894,-1.8609276
-1.088000,0.008000,0.008000,1,-2.3563204,4.555009,-4.2751694,-1.4468374,-1.8550782
-0.060000,-1.032000,-0.028000,0,4.6838956,-1.9896123,-1.3571887,-1.3580849,-2.1221287
-0.052000,-1.036000,-0.032000,0,4.70835,-2.0136678,-1.3556964,-1.3585501,-2.1205945
-1.092000,0.012000,-0.004000,1,-2.3679502,4.560484,-4.29541,-1.4709845,-1.8301221
-1.088000,0.008000,0.004000,1,-2.3497205,4.5529594,-4.275711,-1.4546759,-1.8491818
-0.060000,0.724000,-0.728000,4,-6.1308255,-2.0364597,-1.779399,-5.3115396,4.5321584
-0.060000,0.724000,-0.720000,4,-6.134083,-2.0215478,-1.7795876,-5.2729278,4.49436
-0.060000,-1.036000,-0.028000,0,4.696908,-1.9979544,-1.356191,-1.3621634,-2.1240728
0.008000,0.008000,0.996000,3,-2.1842198,-2.4008946,-1.3583965,4.3763595,-5.199999
0.008000,0.004000,0.996000,3,-2.174917,-2.4056766,-1.3543599,4.3766904,-5.19858
0.004000,0.012000,0.996000,3,-2.1985528,-2.3779314,-1.3689854,4.367985,-5.199926
-0.056000,-1.036000,-0.032000,0,4.703471,-2.003037,-1.3576696,-1.3661286,-2.1201518
-0.052000,-1.040000,-0.024000,0,4.717952,-2.0330753,-1.3478353,-1.339523,-2.1312964
0.948000,0.024000,0.208000,2,-3.3724618,-6.9314756,4.296789,-2.2193785,-2.242582
-1.080000,0.004000,0.000000,1,-2.312061,4.517999,-4.259203,-1.4641911,-1.8356731
-1.088000,0.004000,0.004000,1,-2.3349767,4.544502,-4.2715044,-1.4596715,-1.8514137
-1.092000,0.004000,-0.004000,1,-2.3341117,4.548853,-4.28137,-1.4792786,-1.840745
-0.052000,-1.032000,-0.032000,0,4.698175,-2.0077047,-1.3535119,-1.3562338,-2.1162314
-0.060000,0.732000,-0.724000,4,-6.182842,-2.0337682,-1.7801913,-5.2930617,4.5281343
-1.092000,0.008000,0.000000,1,-2.3529384,4.5612617,-4.2844887,-1.4648912,-1.846088
0.016000,0.012000,0.996000,3,-2.18248,-2.4357665,-1.3395177,4.3891172,-5.203373
0.012000,0.012000,1.000000,3,-2.1953387,-2.4221623,-1.3561463,4.3958936,-5.2152762
-0.060000,0.724000,-0.728000,4,-6.1308255,-2.0364597,-1.779399,-5.3115396,4.5321584
-0.056000,-1.028000,-0.016000,0,4.648606,-2.013013,-1.3518977,-1.3007379,-2.1506207
-0.060000,0.728000,-0.724000,4,-6.1576476,-2.0313854,-1.7798425,-5.2926474,4.520697
-0.048000,-1.028000,-0.040000,0,4.6776757,-2.0083804,-1.3469298,-1.391548,-2.0966713
-1.092000,0.004000,0.004000,1,-2.34404,4.5560017,-4.2782207,-1.4618692,-1.8556633
-1.080000,0.004000,0.008000,1,-2.3237543,4.523056,-4.258213,-1.4474959,-1.8481778
0.008000,0.008000,0.992000,3,-2.1771572,-2.3934367,-1.3562775,4.3640485,-5.18756
0.008000,0.004000,0.996000,3,-2.174917,-2.4056766,-1.3543599,4.3766904,-5.19858
-1.084000,0.004000,0.000000,1,-2.3200474,4.5304813,-4.265291,-1.4658067,-1.8409151
-0.060000,0.732000,-0.732000,4,-6.1795826,-2.0486808,-1.7800034,-5.331674,4.5659337
0.956000,0.032000,0.212000,2,-3.4410005,-6.975809,4.3423977,-2.2169409,-2.2494798
0.956000,0.028000,0.204000,2,-3.4154568,-6.979801,4.341386,-2.265407,-2.2151306
-0.044000,-1.036000,-0.028000,0,4.6950846,-2.0452428,-1.3377824,-1.3482529,-2.1353676
0.016000,0.008000,1.000000,3,-2.1805725,-2.4448583,-1.3418381,4.403499,-5.2158704
-0.056000,0.728000,-0.728000,4,-6.164577,-2.062833,-1.7589792,-5.3232274,4.5434713
-1.088000,0.012000,0.000000,1,-2.3618717,4.554595,-4.2854204,-1.4591281,-1.8355345
-1.092000,0.008000,0.000000,1,-2.3529384,4.5612617,-4.2844887,-1.4648912,-1.846088
0.960000,0.024000,0.204000,2,-3.4023435,-6.9973407,4.3595896,-2.27427,-2.2234764
-0.056000,-1.040000,-0.028000,0,4.71325,-2.0158174,-1.3546164,-1.3580422,-2.127527
-0.052000,-1.028000,-0.028000,0,4.685558,-2.0102427,-1.3469323,-1.3403931,-2.1180105
-0.056000,-1.032000,-0.024000,0,4.6869955,-2.005915,-1.3517193,-1.3389026,-2.127017
-0.056000,-1.032000,-0.032000,0,4.693513,-1.9968832,-1.3559144,-1.3632746,-2.1161034
-0.064000,0.736000,-0.728000,4,-6.197779,-2.019523,-1.8006978,-5.3015924,4.550489
-0.060000,0.732000,-0.724000,4,-6.182842,-2.0337682,-1.7801913,-5.2930617,4.5281343
-0.052000,-1.036000,-0.028000,0,4.7081723,-2.0202947,-1.3508885,-1.3476093,-2.1239214
0.948000,0.028000,0.208000,2,-3.3955233,-6.9340973,4.30009,-2.220471,-2.2356343
0.016000,0.004000,1.000000,3,-2.1716871,-2.4483151,-1.3398495,4.404284,-5.215011
-1.088000,0.012000,-0.004000,1,-2.3599644,4.5480027,-4.289321,-1.4693685,-1.8248801
-0.052000,-1.036000,-0.036000,0,4.708082,-2.0074186,-1.359654,-1.3705686,-2.1166573
-0.048000,-1.028000,-0.032000,0,4.6818485,-2.0181186,-1.3410023,-1.3585649,-2.112156
0.008000,0.000000,0.996000,3,-2.1656137,-2.4104588,-1.3503226,4.377021,-5.1971607
-0.068000,0.728000,-0.736000,4,-6.136496,-2.0048742,-1.8133645,-5.331253,4.567585
-0.052000,-1.036000,-0.024000,0,4.705583,-2.028936,-1.3456955,-1.3352978,-2.129218
0.960000,0.028000,0.204000,2,-3.4259171,-7.0007925,4.361747,-2.2754607,-2.2154682
-0.064000,0.732000,-0.724000,4,-6.1741176,-2.0095549,-1.7997209,-5.281989,4.523999
0.012000,0.000000,1.000000,3,-2.167647,-2.4360983,-1.3458908,4.3973765,-5.2110915
0.008000,0.000000,0.996000,3,-2.1656137,-2.4104588,-1.3503226,4.377021,-5.1971607
0.004000,0.008000,0.996000,3,-2.18925,-2.3827138,-1.3649482,4.368315,-5.198507
-1.096000,0.012000,0.004000,1,-2.3834496,4.5830326,-4.295263,-1.4542408,-1.8536751
0.960000,0.020000,0.212000,2,-3.383385,-6.9907207,4.350381,-2.2239306,-2.2683682
-0.056000,-1.028000,-0.024000,0,4.6712794,-1.9998312,-1.3522851,-1.3332865,-2.1272817
-1.092000,0.008000,0.000000,1,-2.3529384,4.5612617,-4.2844887,-1.4648912,-1.846088
0.004000,0.008000,0.992000,3,-2.1821878,-2.3752556,-1.362829,4.356004,-5.1860685
0.016000,0.004000,1.000000,3,-2.1716871,-2.4483151,-1.3398495,4.404284,-5.215011
-0.064000,0.728000,-0.724000,4,-6.1488,-2.0070052,-1.7984401,-5.2817254,4.516366
-0.060000,0.724000,-0.728000,4,-6.1308255,-2.0364597,-1.779399,-5.3115396,4.5321584
0.956000,0.032000,0.212000,2,-3.4410005,-6.975809,4.3423977,-2.2169409,-2.2494798
0.008000,0.012000,0.996000,3,-2.1935227,-2.3961124,-1.3624337,4.3760285,-5.2014174
-0.060000,0.732000,-0.728000,4,-6.1812124,-2.0412247,-1.7800975,-5.3123674,4.547034
-0.068000,0.728000,-0.724000,4,-6.142436,-1.982811,-1.8138748,-5.2743764,4.5106974
-0.052000,-1.032000,-0.028000,0,4.6982145,-2.014141,-1.3491335,-1.3447555,-2.119873
0.008000,0.008000,1.000000,3,-2.1912825,-2.4083529,-1.3605158,4.388671,-5.212437
-0.056000,-1.032000,-0.028000,0,4.693327,-2.0035043,-1.351114,-1.3523309,-2.119436
0.012000,0.012000,1.000000,3,-2.1953387,-2.4221623,-1.3561463,4.3958936,-5.2152762
-1.092000,0.012000,0.000000,1,-2.3698573,4.5670767,-4.2915087,-1.4607439,-1.8407766
-1.092000,0.004000,0.004000,1,-2.34404,4.5560017,-4.2782207,-1.4618692,-1.8556633
-1.088000,0.004000,0.000000,1,-2.3280892,4.542917,-4.2714043,-1.4674549,-1.8461118
-0.060000,-1.028000,-0.036000,0,4.6788545,-1.9734721,-1.3609407,-1.3789401,-2.1082857
-0.060000,0.732000,-0.728000,4,-6.1812124,-2.0412247,-1.7800975,-5.3123674,4.547034
-0.064000,0.724000,-0.720000,4,-6.125139,-1.9970384,-1.797463,-5.2621226,4.4898767
-1.088000,0.008000,-0.004000,1,-2.3430455,4.5421867,-4.282302,-1.4735157,-1.8301919
-0.064000,0.732000,-0.732000,4,-6.170804,-2.0243921,-1.7991132,-5.320669,4.5617104
0.952000,0.024000,0.212000,2,-3.3848758,-6.9503117,4.314412,-2.2047906,-2.2620914
-0.064000,0.732000,-0.728000,4,-6.172461,-2.0169737,-1.7994165,-5.301329,4.542855
-0.064000,0.732000,-0.732000,4,-6.170804,-2.0243921,-1.7991132,-5.320669,4.5617104
0.016000,0.008000,0.996000,3,-2.1735604,-2.4388509,-1.3384475,4.3904204,-5.202747
-0.056000,0.740000,-0.736000,4,-6.2369003,-2.0848925,-1.7598383,-5.3630815,4.603583
-1.092000,0.004000,0.000000,1,-2.3371348,4.5544457,-4.278079,-1.4696491,-1.8503993
-0.056000,-1.028000,-0.024000,0,4.6712794,-1.9998312,-1.3522851,-1.3332865,-2.1272817
-1.076000,0.004000,0.004000,1,-2.307785,4.5099993,-4.251356,-1.4530778,-1.838664
0.956000,0.020000,0.208000,2,-3.3709702,-6.9718843,4.332758,-2.2385192,-2.248859
-0.052000,-1.032000,-0.024000,0,4.691435,-2.0239758,-1.3448478,-1.3303102,-2.128402
-0.056000,0.736000,-0.724000,4,-6.216593,-2.0601416,-1.759772,-5.304749,4.539447
-0.052000,-1.032000,-0.028000,0,4.6982145,-2.014141,-1.3491335,-1.3447555,-2.119873
0.956000,0.032000,0.208000,2,-3.4400163,-6.9795313,4.34297,-2.241769,-2.228301
-0.052000,-1.032000,-0.032000,0,4.698175,-2.0077047,-1.3535119,-1.3562338,-2.1162314
-0.048000,-1.028000,-0.032000,0,4.6818485,-2.0181186,-1.3410023,-1.3585649,-2.112156
0.956000,0.028000,0.204000,2,-3.4154568,-6.979801,4.341386,-2.265407,-2.2151306
0.016000,0.012000,1.004000,3,-2.1966875,-2.448025,-1.3461978,4.4150453,-5.229614
-0.056000,-1.036000,-0.024000,0,4.700132,-2.0141537,-1.3507416,-1.3430519,-2.1288602
0.016000,0.008000,0.996000,3,-2.1735604,-2.4388509,-1.3384475,4.3904204,-5.202747
0.956000,0.028000,0.212000,2,-3.4174638,-6.9724174,4.3401594,-2.215757,-2.2574127
-1.084000,0.004000,0.000000,1,-2.3200474,4.5304813,-4.265291,-1.4658067,-1.8409151
-0.060000,0.728000,-0.724000,4,-6.1576476,-2.0313854,-1.7798425,-5.2926474,4.520697
0.012000,0.012000,0.992000,3,-2.1810212,-2.4098818,-1.3495125,4.3700957,-5.188998
-0.060000,0.732000,-0.728000,4,-6.1812124,-2.0412247,-1.7800975,-5.3123674,4.547034
0.960000,0.028000,0.212000,2,-3.4278874,-6.993349,4.3606014,-2.2258043,-2.2578256
-0.052000,-1.032000,-0.032000,0,4.698175,-2.0077047,-1.3535119,-1.3562338,-2.1162314
0.016000,0.004000,0.992000,3,-2.157931,-2.435562,-1.3339138,4.3783154,-5.189235
0.012000,0.012000,0.992000,3,-2.1810212,-2.4098818,-1.3495125,4.3700957,-5.188998
0.956000,0.024000,0.200000,2,-3.3923683,-6.9790196,4.338476,-2.2884552,-2.2029727
0.012000,0.000000,1.000000,3,-2.167647,-2.4360983,-1.3458908,4.3973765,-5.2110915
0.952000,0.020000,0.208000,2,-3.3606048,-6.951046,4.3121862,-2.2284832,-2.2483265
0.012000,0.008000,0.992000,3,-2.1720006,-2.4129188,-1.3482952,4.371461,-5.1883845
-0.060000,0.732000,-0.732000,4,-6.1795826,-2.0486808,-1.7800034,-5.331674,4.5659337
0.956000,0.024000,0.216000,2,-3.3972907,-6.9691467,4.332035,-2.190202,-2.281601
-0.052000,-1.036000,-0.036000,0,4.708082,-2.0074186,-1.359654,-1.3705686,-2.1166573
0.012000,0.016000,1.004000,3,-2.2114947,-2.4252334,-1.3605016,4.4073977,-5.229066
-1.088000,0.012000,0.008000,1,-2.3713522,4.563002,-4.280017,-1.4418972,-1.8522512
-0.060000,0.732000,-0.724000,4,-6.182842,-2.0337682,-1.7801913,-5.2930617,4.5281343
-1.088000,0.004000,0.000000,1,-2.3280892,4.542917,-4.2714043,-1.4674549,-1.8461118
0.956000,0.032000,0.212000,2,-3.4410005,-6.975809,4.3423977,-2.2169409,-2.2494798
-1.096000,0.008000,0.004000,1,-2.3676589,4.576265,-4.288721,-1.4590355,-1.8580717
